month,variant,n_men,n_women,ratio,obs_25,exp_25,pct_25,pct_lo_25,pct_hi_25,obs_100,exp_100,pct_100,pct_lo_100,pct_hi_100,obs_1000,exp_1000,pct_1000,pct_lo_1000,pct_hi_1000,obs_10,exp_10,pct_10,pct_lo_10,pct_hi_10,date
2018-11,elite2000,28897,1472,19.63111413043478,255.48000000000002,157.44000000000005,61.62517613903242,46.07757945827471,76.79700955064969,273.72000000000025,205.01,74.89770568464117,65.40844658775384,84.26512494519942,,,,,,239.9000000000001,132.0999999999999,55.06461025427255,33.88703626511034,75.32409337223852,2018-11-01
2018-12,all_active,150040,16727,8.96992885753572,258.0799999999999,107.11999999999989,41.506509609423404,27.339972101673883,54.78921264724104,273.85000000000036,140.14000000000033,51.174000365163465,42.282271316414025,59.624155559612916,352.01800000000003,222.8285000000003,63.30031418847908,59.83182678158494,66.76480322028983,,,,,,2018-12-01
2018-12,elite2000,28854,1452,19.871900826446282,258.0799999999999,156.94000000000005,60.8106013639182,45.20652510849344,76.81377867327954,273.85000000000036,206.09500000000003,75.25835311301799,65.52473982106987,84.99753514697808,,,,,,242.39999999999964,131.70000000000027,54.33168316831703,32.67223597359734,74.87623762376249,2018-12-01
2019-01,all_active,150634,16888,8.91958787304595,259.1199999999999,106.59999999999991,41.139240506329095,27.631599259030537,54.507949984563254,272.6700000000001,139.15999999999985,51.036050904023114,42.274452635053336,59.94095426706275,352.3430000000003,221.9414999999999,62.9901828615865,59.553226543453306,66.39637370403267,,,,,,2019-01-01
2019-01,elite2000,28815,1451,19.858718125430737,259.1199999999999,156.36000000000013,60.34269836369257,44.426906452608975,75.42489966038907,272.6700000000001,204.6500000000001,75.05409469321891,65.49519565775482,84.9966993068545,,,,,,242.70000000000027,131.0999999999999,54.017305315203856,32.67408323032536,73.87824474660073,2019-01-01
2019-02,all_active,151306,16947,8.928187879860742,259.6399999999999,106.03999999999996,40.84116468957018,27.22192266214754,54.32136804806657,271.8899999999999,138.81500000000028,51.055573945345664,42.18553459119493,59.77886277538704,353.3620000000001,222.3315,62.91890469263814,59.6173683078543,66.23350133857072,,,,,,2019-02-01
2019-02,elite2000,28690,1441,19.90978487161693,259.6399999999999,156.12000000000035,60.12940995224173,44.692651363426286,75.64319827453404,271.8899999999999,205.10500000000025,75.43675751222933,65.96040678215446,85.2075287800214,,,,,,244.0999999999999,131.29999999999973,53.7894305612453,32.689471528062356,74.06800491601794,2019-02-01
2019-03,all_active,151045,16910,8.932288586635128,256.84000000000015,105.30000000000018,40.99828687120391,27.316617349322463,54.82051082385926,271.3499999999999,139.56999999999994,51.4354155150175,42.295835636631665,60.07029666482405,353.70600000000013,222.8860000000002,63.01448095310798,59.518088468954424,66.37752116164268,,,,,,2019-03-01
2019-03,elite2000,28580,1436,19.9025069637883,256.84000000000015,155.5999999999999,60.58246379068674,45.13198878679333,76.34324871515334,271.3499999999999,205.09000000000015,75.58135249677547,65.9332043486272,84.94647134696889,,,,,,237.9000000000001,129.95000000000005,54.62379150903741,32.698612862547165,75.32681799075233,2019-03-01
2019-04,all_active,150916,16974,8.891009779663014,250.51999999999998,104.61999999999989,41.76113683538236,27.925914098674774,54.8942200223535,267.94000000000005,138.05499999999984,51.52459505859513,42.535082481152415,60.24567067253849,352.5540000000001,222.32650000000012,63.061687003976715,59.605790885935185,66.3686839462891,,,,,,2019-04-01
2019-04,elite2000,28333,1432,19.785614525139664,250.51999999999998,154.27999999999997,61.58390547660865,45.64825163659594,77.20022353504716,267.94000000000005,203.7550000000001,76.04501007688292,66.00302306486539,85.56766440247814,,,,,,231.69999999999982,128.5,55.45964609408722,33.74946050927919,76.65299956840745,2019-04-01
2019-05,all_active,151477,17030,8.894715208455667,252.24000000000024,105.60000000000014,41.86489058039963,27.893672692673665,55.10704091341575,270.0799999999999,138.0899999999997,51.129295023696585,42.00607227488146,59.73063536729849,354.799,223.019,62.857843455026654,59.40731230922286,66.38243061564432,,,,,,2019-05-01
2019-05,elite2000,28160,1437,19.596381350034793,252.24000000000024,154.48000000000002,61.24326038693303,45.924119885822854,76.87955915001582,270.0799999999999,203.14999999999986,75.21845379146916,65.49883367891,84.94223933649286,,,,,,233.0999999999999,127.0,54.4830544830545,33.289360789360764,75.37644787644803,2019-05-01
2019-06,all_active,150462,16951,8.876290484337208,252.51999999999998,105.76000000000022,41.88183114208785,27.941945192459983,55.91675906858856,270.5999999999999,137.95000000000005,50.979305247597964,41.847376201034834,59.87463045084998,353.7249999999999,222.57950000000005,62.92444695738217,59.50233232030532,66.33217188493883,,,,,,2019-06-01
2019-06,elite2000,27930,1428,19.558823529411764,252.51999999999998,155.1199999999999,61.42879771899251,45.523918897513084,77.8571994297481,270.5999999999999,202.94000000000005,74.99630450849968,65.1034737620104,84.87564671101262,,,,,,232.80000000000018,126.80000000000018,54.467353951890075,31.398195876288597,78.09278350515466,2019-06-01
2019-07,all_active,151649,17073,8.882387395302525,250.55999999999995,105.36000000000013,42.04980842911883,27.250957854406217,55.68486590038315,270.5,137.75,50.92421441774492,42.099722735674725,59.76349353049903,353.25,223.22949999999992,63.19306440198158,59.79553432413307,66.64129511677278,,,,,,2019-07-01
2019-07,elite2000,27887,1417,19.680310515172902,250.55999999999995,154.5999999999999,61.70178799489142,45.49768518518519,78.27346743295017,270.5,203.6049999999998,75.26987060998144,65.54898336414045,84.60314232902032,,,,,,230.0999999999999,125.80000000000018,54.67188179052596,32.116471099521995,77.57822685788791,2019-07-01
2019-08,all_active,152073,17063,8.912442126238059,252.84000000000015,106.51999999999998,42.12940990349625,27.858724885302795,55.70360702420506,271.05999999999995,137.17499999999995,50.606876706264295,41.80596546889978,59.40806463513605,354.25099999999975,224.46949999999993,63.36453531535552,59.870656681279655,66.84403149179543,,,,,,2019-08-01
2019-08,elite2000,27782,1398,19.872675250357652,252.84000000000015,155.75999999999976,61.60417655434254,45.60868533459882,77.26744186046513,271.05999999999995,203.4150000000002,75.04427064118654,65.20613517302444,84.46838338375271,,,,,,233.4000000000001,126.80000000000018,54.327335047129445,32.55891173950299,77.03513281919456,2019-08-01
2019-09,all_active,152558,17166,8.88721892112315,251.07999999999993,107.23999999999978,42.71148637884332,28.65939142902663,56.460092400828344,269.87999999999965,136.53999999999974,50.592856084185534,41.53697939825109,59.45012598191799,354.71399999999994,224.07449999999994,63.17046973054347,59.6950994322186,66.55390680942959,,,,,,2019-09-01
2019-09,elite2000,27775,1395,19.910394265232974,251.07999999999993,156.79999999999973,62.45021507089364,46.39119005894538,78.63788433965276,269.87999999999965,203.2199999999998,75.30013339261896,65.34756187935392,85.10569512375876,,,,,,234.4000000000001,127.09999999999991,54.223549488054545,32.08191126279874,77.21949658703069,2019-09-01
2019-10,all_active,153201,17338,8.836140269927327,251.15999999999985,107.88000000000011,42.952699474438674,28.937330785156824,56.47435897435906,269.6399999999999,136.30999999999995,50.55258863670079,41.573857736240896,59.17890520694251,354.43600000000015,223.52900000000022,63.06611066595947,59.77550248846051,66.49409907571466,,,,,,2019-10-01
